year,province_name,avg_temperature,min_temperature,max_temperature,surface_temperature,wet_bulb_temperature,precipitation,solar_radiation,relative_humidity,wind_speed,surface_pressure
2004,Ha Noi,23.072307692307692,3.74,36.88,23.23076923076923,21.06692307692308,3.7053846153846157,13.91230769230769,79.68692307692308,1.679230769230769,100.1776923076923
2005,Ha Noi,23.552307692307693,1.53,41.69,23.842307692307692,21.38769230769231,4.266153846153847,13.674615384615386,78.7523076923077,1.8353846153846154,100.10384615384615
2006,Ha Noi,23.603846153846156,3.48,41.37,23.816153846153846,21.575384615384618,3.3023076923076924,13.586923076923076,79.82923076923076,1.7523076923076923,100.09153846153846
2007,Ha Noi,23.433846153846154,4.73,41.92,23.645384615384614,21.264615384615386,3.7523076923076926,13.84769230769231,78.56846153846153,1.8261538461538462,100.10692307692308
2008,Ha Noi,22.446923076923078,3.36,39.53,22.63,20.566153846153846,4.896923076923077,13.038461538461538,80.79307692307692,1.6815384615384614,100.12923076923077
2009,Ha Noi,23.20384615384615,3.72,36.38,23.283076923076923,21.565384615384616,3.746153846153846,13.95,82.91307692307691,1.6884615384615385,100.0453846153846
2010,Ha Noi,23.466923076923077,5.23,40.36,23.63230769230769,21.556923076923077,3.5746153846153845,13.616153846153846,80.87692307692308,1.7776923076923077,100.0653846153846
2011,Ha Noi,22.066153846153846,3.17,36.99,22.27076923076923,20.265384615384615,4.362307692307692,12.646923076923077,81.38000000000001,1.7815384615384615,100.15692307692308
2012,Ha Noi,23.169999999999998,4.43,39.94,23.35923076923077,21.6,4.8076923076923075,12.929230769230768,83.70692307692308,1.7261538461538461,99.97769230769231
2013,Ha Noi,22.781538461538464,2.07,37.95,22.819999999999997,21.22230769230769,5.393076923076923,13.16230769230769,83.65461538461538,1.7207692307692308,100.0923076923077
2014,Ha Noi,22.99769230769231,2.7,37.32,23.04076923076923,21.493076923076924,3.9407692307692304,13.18,84.09384615384616,1.6700000000000002,100.10384615384615
2015,Ha Noi,23.89769230769231,5.43,38.77,24.051538461538463,22.22846153846154,4.073076923076924,13.853076923076923,82.98384615384614,1.7176923076923076,100.12076923076923
2016,Ha Noi,23.364615384615384,2.22,37.86,23.486923076923077,21.66,4.136153846153847,13.988461538461538,82.4176923076923,1.71,100.09846153846154
2017,Ha Noi,23.382307692307695,2.83,39.12,23.516153846153845,21.773076923076925,5.655384615384615,12.650769230769232,83.36769230769231,1.6853846153846155,100.14461538461539
2018,Ha Noi,23.253076923076925,2.57,36.17,23.326923076923077,21.716923076923077,5.473846153846154,13.196153846153846,83.94923076923077,1.7284615384615383,100.0723076923077
2019,Ha Noi,24.083076923076923,3.92,37.35,24.087692307692308,22.577692307692306,4.498461538461538,13.510769230769231,84.30461538461539,1.6615384615384614,100.05923076923077
2020,Ha Noi,23.401538461538465,4.1,37.64,23.46,21.97307692307692,4.938461538461539,13.221538461538461,84.90076923076923,1.866923076923077,100.13692307692307
2021,Ha Noi,23.36923076923077,2.63,36.08,23.37153846153846,21.846923076923076,5.007692307692308,13.71923076923077,84.00615384615384,1.76,100.1123076923077
2022,Ha Noi,22.91076923076923,4.12,36.1,22.91769230769231,21.473846153846157,5.693076923076924,13.143846153846154,84.76846153846154,1.713846153846154,100.1123076923077
2023,Ha Noi,23.882307692307695,3.29,39.74,23.915384615384614,22.20384615384615,4.1899999999999995,14.015384615384615,82.72692307692309,1.6946153846153846,100.10923076923078
2024,Ha Noi,24.133846153846154,3.5,41.27,24.17615384615385,22.484615384615385,5.544615384615384,13.048461538461538,83.04461538461538,1.8023076923076924,100.06615384615384
1995,Ha Tay,22.700000000000003,3.73,37.78,22.816153846153846,21.058461538461536,3.3746153846153844,14.651538461538461,82.93615384615386,1.843076923076923,100.15230769230769
1996,Ha Tay,22.727692307692305,2.22,39.5,22.906153846153845,20.855384615384615,4.268461538461539,14.246923076923078,80.9223076923077,1.9030769230769229,100.09769230769231
1997,Ha Tay,23.205384615384617,5.87,36.85,23.35230769230769,21.681538461538462,5.134615384615385,14.316923076923077,84.05692307692308,1.7338461538461538,100.13230769230769
1998,Ha Tay,23.76923076923077,5.86,37.39,23.821538461538463,21.985384615384614,3.493846153846154,15.321538461538463,81.75846153846153,1.709230769230769,100.09
1999,Ha Tay,23.232307692307693,-0.08,38.52,23.412307692307692,21.267692307692307,4.240769230769231,14.696153846153846,80.22846153846154,1.6976923076923076,100.07307692307693
2000,Ha Tay,23.02769230769231,1.81,35.83,23.181538461538462,21.235384615384614,3.5984615384615384,14.379999999999999,81.53615384615385,1.7323076923076923,100.05692307692308
2001,Ha Tay,23.18307692307692,4.64,40.38,23.326923076923077,21.430000000000003,5.487692307692308,13.76923076923077,82.00384615384615,1.7192307692307693,100.06846153846153
2002,Ha Tay,23.25692307692308,1.6,36.61,23.35076923076923,21.62769230769231,3.6907692307692304,13.797692307692309,83.06846153846155,1.7523076923076923,100.11153846153846
2003,Ha Tay,23.66076923076923,2.38,41.58,23.819999999999997,21.679230769230767,3.8115384615384618,15.074615384615385,80.24692307692308,1.8053846153846154,100.13000000000001
2004,Ha Tay,23.072307692307692,3.74,36.88,23.23076923076923,21.06692307692308,3.7053846153846157,14.030000000000001,79.68692307692308,1.679230769230769,100.1776923076923
2005,Ha Tay,23.552307692307693,1.53,41.69,23.842307692307692,21.38769230769231,4.266153846153847,13.79076923076923,78.7523076923077,1.8353846153846154,100.10384615384615
2006,Ha Tay,23.603846153846156,3.48,41.37,23.816153846153846,21.575384615384618,3.3023076923076924,14.229230769230771,79.82923076923076,1.7523076923076923,100.09153846153846
2007,Ha Tay,23.433846153846154,4.73,41.92,23.645384615384614,21.264615384615386,3.7523076923076926,14.228461538461538,78.56846153846153,1.8261538461538462,100.10692307692308
2008,Ha Tay,22.446923076923078,3.36,39.53,22.63,20.566153846153846,4.896923076923077,13.403846153846153,80.79307692307692,1.6815384615384614,100.12923076923077
2009,Ha Tay,23.20384615384615,3.72,36.38,23.283076923076923,21.565384615384616,3.746153846153846,14.313076923076922,82.91307692307691,1.6884615384615385,100.0453846153846
2010,Ha Tay,23.466923076923077,5.23,40.36,23.63230769230769,21.556923076923077,3.5746153846153845,14.042307692307693,80.87692307692308,1.7776923076923077,100.0653846153846
2011,Ha Tay,22.066153846153846,3.17,36.99,22.27076923076923,20.265384615384615,4.362307692307692,12.80076923076923,81.38000000000001,1.7815384615384615,100.15692307692308
2012,Ha Tay,23.169999999999998,4.43,39.94,23.35923076923077,21.6,4.8076923076923075,13.307692307692308,83.70692307692308,1.7261538461538461,99.97769230769231
2013,Ha Tay,22.781538461538464,2.07,37.95,22.819999999999997,21.22230769230769,5.393076923076923,13.441538461538462,83.65461538461538,1.7207692307692308,100.0923076923077
2014,Ha Tay,22.99769230769231,2.7,37.32,23.04076923076923,21.493076923076924,3.9407692307692304,13.645384615384614,84.09384615384616,1.6700000000000002,100.10384615384615
2015,Ha Tay,23.89769230769231,5.43,38.77,24.051538461538463,22.22846153846154,4.073076923076924,14.476153846153846,82.98384615384614,1.7176923076923076,100.12076923076923
2016,Ha Tay,23.364615384615384,2.22,37.86,23.486923076923077,21.66,4.136153846153847,14.220769230769232,82.4176923076923,1.71,100.09846153846154
2017,Ha Tay,23.382307692307695,2.83,39.12,23.516153846153845,21.773076923076925,5.655384615384615,13.093076923076923,83.36769230769231,1.6853846153846155,100.14461538461539
2018,Ha Tay,23.253076923076925,2.57,36.17,23.326923076923077,21.716923076923077,5.473846153846154,13.936153846153845,83.94923076923077,1.7284615384615383,100.0723076923077
2019,Ha Tay,24.083076923076923,3.92,37.35,24.087692307692308,22.577692307692306,4.498461538461538,14.303076923076922,84.30461538461539,1.6615384615384614,100.05923076923077
2020,Ha Tay,23.401538461538465,4.1,37.64,23.46,21.97307692307692,4.938461538461539,14.083076923076923,84.90076923076923,1.866923076923077,100.13692307692307
2021,Ha Tay,23.36923076923077,2.63,36.08,23.37153846153846,21.846923076923076,5.007692307692308,14.151538461538461,84.00615384615384,1.76,100.1123076923077
2022,Ha Tay,22.91076923076923,4.12,36.1,22.91769230769231,21.473846153846157,5.693076923076924,13.599230769230768,84.76846153846154,1.713846153846154,100.1123076923077
2023,Ha Tay,23.882307692307695,3.29,39.74,23.915384615384614,22.20384615384615,4.1899999999999995,14.409230769230769,82.72692307692309,1.6946153846153846,100.10923076923078
2024,Ha Tay,24.133846153846154,3.5,41.27,24.17615384615385,22.484615384615385,5.544615384615384,13.405384615384616,83.04461538461538,1.8023076923076924,100.06615384615384
1995,Ha Tinh,24.357692307692307,13.4,36.16,24.52769230769231,22.808461538461536,4.684615384615385,14.92153846153846,83.74615384615385,2.173076923076923,99.99615384615385
1996,Ha Tinh,24.276153846153843,12.67,36.2,24.38923076923077,22.71076923076923,6.26,15.079230769230769,83.65538461538462,2.1776923076923076,99.94384615384615
1997,Ha Tinh,24.65692307692308,14.96,34.73,24.83153846153846,23.283846153846152,4.5661538461538465,15.57076923076923,85.3323076923077,2.0184615384615383,99.99538461538462
1998,Ha Tinh,25.813846153846153,14.96,39.28,25.96153846153846,23.896153846153844,3.9476923076923076,16.026153846153846,80.80384615384615,2.146153846153846,99.93538461538462
1999,Ha Tinh,24.645384615384614,12.57,36.66,24.85923076923077,22.966153846153848,4.777692307692307,15.357692307692307,82.56692307692308,2.1561538461538463,99.91
2000,Ha Tinh,24.353846153846156,13.55,35.76,24.525384615384613,22.841538461538462,3.973076923076923,15.35153846153846,84.0776923076923,2.147692307692308,99.88692307692307
2001,Ha Tinh,24.91923076923077,13.73,39.17,25.133076923076924,23.28923076923077,4.797692307692308,14.31076923076923,83.0723076923077,2.1092307692307695,99.89923076923077
2002,Ha Tinh,25.01153846153846,14.12,36.49,25.153846153846153,23.376153846153844,4.082307692307692,14.767692307692307,83.10615384615386,2.164615384615385,99.95538461538462
2003,Ha Tinh,25.603846153846156,11.15,41.17,25.80923076923077,23.52846153846154,2.9615384615384617,15.814615384615385,79.36923076923077,2.1607692307692306,99.9723076923077
2004,Ha Tinh,24.965384615384615,12.48,37.53,25.197692307692307,22.900769230769228,3.1423076923076922,15.136153846153848,79.31615384615385,2.1169230769230767,100.01384615384616
2005,Ha Tinh,25.233846153846155,13.48,39.7,25.383846153846154,23.20230769230769,4.055384615384615,14.306923076923077,79.87076923076923,2.1623076923076923,99.94153846153846
2006,Ha Tinh,25.183846153846154,13.66,37.6,25.315384615384616,23.295384615384613,3.8153846153846156,15.166153846153845,80.82538461538462,2.1392307692307693,99.94076923076923
2007,Ha Tinh,25.136923076923075,13.53,39.92,25.294615384615383,23.19076923076923,3.9646153846153847,14.748461538461537,80.56153846153846,2.2184615384615385,99.93307692307692
2008,Ha Tinh,24.439230769230768,12.7,37.22,24.66846153846154,22.661538461538463,3.8623076923076924,13.799230769230768,81.67384615384616,2.1415384615384614,99.96153846153847
2009,Ha Tinh,25.21076923076923,12.97,38.04,25.35923076923077,23.337692307692308,3.2615384615384615,14.814615384615385,80.95846153846153,2.0784615384615384,99.89
2010,Ha Tinh,25.665384615384614,13.89,39.38,25.78076923076923,23.55461538461538,5.103076923076923,14.61076923076923,79.34769230769231,2.106153846153846,99.90846153846154
2011,Ha Tinh,23.864615384615384,13.03,37.48,24.126153846153844,22.303076923076922,4.646923076923077,13.056153846153848,83.67076923076924,2.24,99.97076923076924
2012,Ha Tinh,25.042307692307695,14.32,37.94,25.153076923076924,23.426923076923078,3.4976923076923074,14.098461538461539,83.23384615384614,2.039230769230769,99.83153846153846
2013,Ha Tinh,25.16923076923077,13.04,39.82,25.35230769230769,23.21,4.435384615384615,13.756923076923076,80.37461538461538,2.168461538461538,99.92
2014,Ha Tinh,25.24923076923077,12.04,38.65,25.40692307692308,23.300769230769234,3.003076923076923,14.663076923076924,80.33692307692309,2.0015384615384617,99.96000000000001
2015,Ha Tinh,25.95230769230769,13.0,40.61,26.075384615384618,23.76076923076923,3.8438461538461537,15.243846153846153,78.73846153846154,2.016153846153846,99.99307692307693
2016,Ha Tinh,25.265384615384615,10.57,39.57,25.388461538461538,23.403846153846153,9.108461538461539,14.588461538461539,81.42615384615384,2.0938461538461537,99.94153846153846
2017,Ha Tinh,24.585384615384616,14.2,34.81,24.73153846153846,23.324615384615388,7.7784615384615385,14.204615384615384,86.38000000000001,2.1553846153846155,99.98461538461538
2018,Ha Tinh,24.597692307692306,11.19,34.65,24.72846153846154,23.236153846153847,6.166153846153846,14.968461538461538,85.43846153846154,2.04,99.93769230769232
2019,Ha Tinh,25.509999999999998,14.64,36.71,25.54769230769231,24.12923076923077,8.883846153846154,15.526153846153846,85.35076923076923,2.0023076923076926,99.92923076923077
2020,Ha Tinh,25.036923076923078,13.94,35.62,25.111538461538462,23.71153846153846,10.48230769230769,15.06846153846154,85.85769230769232,2.1384615384615384,99.97615384615385
2021,Ha Tinh,24.579230769230772,11.33,35.26,24.696923076923078,23.253076923076925,8.737692307692308,15.538461538461538,85.71384615384615,2.1446153846153844,99.96846153846153
2022,Ha Tinh,24.441538461538464,13.62,33.68,24.596923076923076,23.17076923076923,7.889230769230769,14.775384615384617,86.2623076923077,2.062307692307692,99.94923076923077
2023,Ha Tinh,25.176923076923078,12.2,39.07,25.24153846153846,23.745384615384616,7.298461538461538,14.953076923076923,84.8876923076923,2.085384615384615,99.96846153846153
2024,Ha Tinh,25.441538461538464,14.99,37.68,25.50076923076923,24.042307692307695,7.8876923076923084,14.896923076923077,85.24307692307693,2.0953846153846154,99.92692307692307
1995,Hai Duong,23.0,3.84,37.04,23.192307692307693,21.316153846153846,3.506153846153846,14.67,82.49615384615385,2.3069230769230766,100.89
1996,Hai Duong,23.024615384615384,3.09,39.2,23.281538461538464,21.14846153846154,4.251538461538462,14.834615384615384,80.80923076923077,2.3592307692307695,100.83538461538463
1997,Hai Duong,23.470769230769232,6.18,36.15,23.669999999999998,21.951538461538462,5.054615384615384,14.639999999999999,84.01384615384616,2.153076923076923,100.86846153846153
1998,Hai Duong,24.123076923076926,5.86,37.5,24.266153846153845,22.317692307692308,3.5507692307692307,15.379999999999999,81.53153846153847,2.21,100.81923076923077
1999,Hai Duong,23.557692307692307,0.0,37.2,23.836923076923078,21.563846153846153,4.167692307692308,15.100000000000001,79.96461538461539,2.1484615384615386,100.80384615384615
2000,Hai Duong,23.37846153846154,2.95,36.16,23.63769230769231,21.485384615384614,3.5546153846153845,14.600000000000001,80.67,2.1592307692307693,100.78846153846153
2001,Hai Duong,23.463076923076922,5.07,40.86,23.714615384615385,21.685384615384617,5.359999999999999,13.634615384615385,81.7776923076923,2.164615384615385,100.7976923076923
2002,Hai Duong,23.57384615384615,1.55,36.04,23.743076923076924,21.933846153846154,3.733076923076923,13.863846153846152,82.91692307692308,2.186923076923077,100.84153846153846
2003,Hai Duong,24.03076923076923,1.54,41.25,24.27076923076923,22.02,3.779230769230769,15.51076923076923,79.87538461538462,2.2492307692307696,100.86076923076924
2004,Hai Duong,23.490000000000002,5.18,36.56,23.746153846153845,21.383846153846154,3.786153846153846,14.427692307692308,78.83846153846154,2.0546153846153845,100.9076923076923
2005,Hai Duong,23.83076923076923,2.1,41.44,24.189230769230768,21.678461538461537,4.267692307692308,14.015384615384615,78.69461538461539,2.2846153846153845,100.83384615384615
2006,Hai Duong,23.925384615384612,4.75,40.92,24.196153846153848,21.854615384615386,3.347692307692308,14.437692307692307,79.36615384615385,2.1576923076923076,100.82384615384616
2007,Hai Duong,23.700000000000003,5.99,39.83,23.98,21.50923076923077,3.6923076923076925,14.456153846153846,78.32538461538462,2.235384615384615,100.83461538461538
2008,Hai Duong,22.76846153846154,4.54,38.68,23.02769230769231,20.857692307692307,4.844615384615385,13.795384615384616,80.50692307692307,2.126153846153846,100.86076923076924
2009,Hai Duong,23.604615384615386,4.09,35.69,23.74923076923077,21.87230769230769,3.7046153846153844,14.650000000000002,82.04923076923077,2.082307692307692,100.77692307692307
2010,Hai Duong,23.75153846153846,5.07,38.94,23.98846153846154,21.87230769230769,3.706153846153846,13.850000000000001,80.96615384615384,2.266153846153846,100.7976923076923
2011,Hai Duong,22.41,3.55,36.12,22.678461538461537,20.49846153846154,4.393076923076923,13.485384615384616,80.29692307692306,2.210769230769231,100.88538461538461
