year,region_level,region_name,commodity,season,area_thousand_ha,yield_ta_per_ha,production_thousand_tonnes
2000,1,Kien Giang,rice,main_rainy,41.5,23.8,98.6
2000,1,Kien Giang,rice,summer_autumn_fall,266.9,38.7,1032.5
2000,1,Kien Giang,rice,winter_spring,232.6,49.6,1153.2
2000,1,Kien Giang,sweet_potato,annual,0.9,,13.9
2000,1,Kon Tum,cassava,annual,15.0,,143.3
2000,1,Kon Tum,maize,annual,4.4,29.8,13.1
2000,1,Kon Tum,rice,main_rainy,16.9,21.0,35.5
2000,1,Kon Tum,rice,winter_spring,4.0,40.8,16.3
2000,1,Kon Tum,sweet_potato,annual,0.2,,1.6
2000,1,Lai Chau,cassava,annual,8.5,,63.0
2000,1,Lai Chau,maize,annual,31.1,13.9,43.2
2000,1,Lai Chau,rice,main_rainy,45.2,21.1,95.5
2000,1,Lai Chau,rice,winter_spring,6.7,53.9,36.1
2000,1,Lai Chau,sweet_potato,annual,0.3,,1.2
2000,1,Lam Dong,maize,annual,12.4,39.5,49.0
2000,1,Lam Dong,rice,main_rainy,19.0,28.9,55.0
2000,1,Lam Dong,rice,summer_autumn_fall,5.9,28.8,17.0
2000,1,Lam Dong,rice,winter_spring,7.8,38.6,30.1
2000,1,Lam Dong,sweet_potato,annual,2.9,,24.0
2000,1,Lang Son,cassava,annual,4.7,,37.0
2000,1,Lang Son,maize,annual,12.7,35.3,44.8
2000,1,Lang Son,rice,main_rainy,34.1,25.4,86.5
2000,1,Lang Son,rice,winter_spring,13.0,44.8,58.2
2000,1,Lang Son,sweet_potato,annual,2.6,,11.7
2000,1,Lao Cai,cassava,annual,6.2,,64.1
2000,1,Lao Cai,maize,annual,22.5,17.0,38.3
2000,1,Lao Cai,rice,main_rainy,27.7,27.1,75.0
2000,1,Lao Cai,rice,winter_spring,8.7,43.7,38.0
2000,1,Lao Cai,sweet_potato,annual,0.4,,1.7
2000,1,Long An,cassava,annual,1.2,,8.1
2000,1,Long An,maize,annual,0.4,32.5,1.3
2000,1,Long An,rice,main_rainy,26.0,14.3,37.3
2000,1,Long An,rice,summer_autumn_fall,171.8,25.8,442.6
2000,1,Long An,rice,winter_spring,255.3,42.8,1093.4
2000,1,Long An,sweet_potato,annual,0.0,,0.1
2000,1,Nam Dinh,maize,annual,3.4,32.1,10.9
2000,1,Nam Dinh,rice,main_rainy,83.8,49.0,410.7
2000,1,Nam Dinh,rice,winter_spring,82.4,67.3,554.9
2000,1,Nam Dinh,sweet_potato,annual,7.0,,52.1
2000,1,Nghe An,cassava,annual,11.2,,68.5
2000,1,Nghe An,maize,annual,37.5,21.0,78.7
2000,1,Nghe An,rice,main_rainy,53.4,22.8,121.7
2000,1,Nghe An,rice,summer_autumn_fall,51.3,40.6,208.4
2000,1,Nghe An,rice,winter_spring,82.1,51.6,423.5
2000,1,Nghe An,sweet_potato,annual,29.5,,148.4
2000,1,Ninh Binh,maize,annual,6.7,28.2,18.9
2000,1,Ninh Binh,rice,main_rainy,40.6,45.0,182.7
2000,1,Ninh Binh,rice,winter_spring,42.4,57.5,243.9
2000,1,Ninh Binh,sweet_potato,annual,3.3,,19.0
2000,1,Ninh Thuan,maize,annual,10.8,18.6,20.1
2000,1,Ninh Thuan,rice,main_rainy,11.9,26.5,31.5
2000,1,Ninh Thuan,rice,summer_autumn_fall,10.7,48.0,51.4
2000,1,Ninh Thuan,rice,winter_spring,11.4,55.1,62.8
2000,1,Ninh Thuan,sweet_potato,annual,0.1,,0.6
2000,1,Phu Tho,cassava,annual,8.6,,80.8
2000,1,Phu Tho,maize,annual,16.2,26.2,42.5
2000,1,Phu Tho,rice,main_rainy,35.3,36.1,127.5
2000,1,Phu Tho,rice,winter_spring,36.3,42.6,154.8
2000,1,Phu Tho,sweet_potato,annual,4.8,,21.8
2000,1,Phu Yen,cassava,annual,2.6,,24.3
2000,1,Phu Yen,maize,annual,4.0,7.0,2.8
2000,1,Phu Yen,rice,main_rainy,10.2,20.3,20.7
2000,1,Phu Yen,rice,summer_autumn_fall,23.0,56.0,128.9
2000,1,Phu Yen,rice,winter_spring,24.5,52.2,128.0
2000,1,Phu Yen,sweet_potato,annual,0.7,,3.6
2000,1,Quang Binh,cassava,annual,4.3,,27.9
2000,1,Quang Binh,maize,annual,3.3,31.5,10.4
2000,1,Quang Binh,rice,main_rainy,3.0,10.0,3.0
2000,1,Quang Binh,rice,summer_autumn_fall,17.3,39.8,68.9
2000,1,Quang Binh,rice,winter_spring,25.9,46.0,119.2
2000,1,Quang Binh,sweet_potato,annual,6.1,,35.6
2000,1,Quang Nam,cassava,annual,11.5,,105.0
2000,1,Quang Nam,maize,annual,8.9,29.8,26.5
2000,1,Quang Nam,rice,main_rainy,45.1,33.6,151.5
2000,1,Quang Nam,rice,summer_autumn_fall,8.2,38.0,31.2
2000,1,Quang Nam,rice,winter_spring,41.2,35.7,147.2
2000,1,Quang Nam,sweet_potato,annual,11.1,,58.2
2000,1,Quang Ngai,cassava,annual,7.7,,60.7
2000,1,Quang Ngai,maize,annual,7.7,32.3,24.9
2000,1,Quang Ngai,rice,main_rainy,28.0,25.6,71.6
2000,1,Quang Ngai,rice,summer_autumn_fall,24.6,41.8,102.9
2000,1,Quang Ngai,rice,winter_spring,33.9,40.5,137.2
2000,1,Quang Ngai,sweet_potato,annual,3.9,,18.0
2000,1,Quang Ninh,maize,annual,4.9,26.3,12.9
2000,1,Quang Ninh,rice,main_rainy,30.1,34.3,103.2
2000,1,Quang Ninh,rice,winter_spring,18.3,39.8,72.8
2000,1,Quang Ninh,sweet_potato,annual,6.7,,39.4
2000,1,Quang Tri,cassava,annual,4.0,,36.8
2000,1,Quang Tri,maize,annual,1.9,16.3,3.1
2000,1,Quang Tri,rice,main_rainy,5.9,12.5,7.4
2000,1,Quang Tri,rice,summer_autumn_fall,18.0,45.3,81.6
2000,1,Quang Tri,rice,winter_spring,22.0,46.5,102.3
2000,1,Quang Tri,sweet_potato,annual,4.9,,28.3
2000,1,Soc Trang,maize,annual,2.7,24.8,6.7
2000,1,Soc Trang,rice,main_rainy,67.1,35.8,240.4
2000,1,Soc Trang,rice,summer_autumn_fall,171.3,43.0,737.0
2000,1,Soc Trang,rice,winter_spring,132.0,48.5,640.6
2000,1,Soc Trang,sweet_potato,annual,1.5,,14.0
2000,1,Son La,cassava,annual,17.0,,128.5
2000,1,Son La,maize,annual,51.6,26.3,135.8
2000,1,Son La,rice,main_rainy,34.8,21.1,73.3
2000,1,Son La,rice,winter_spring,6.7,51.9,34.8
2000,1,Son La,sweet_potato,annual,0.8,,3.2
2000,1,TP Ho Chi Minh,maize,annual,1.1,30.9,3.4
2000,1,TP Ho Chi Minh,rice,main_rainy,47.6,28.5,135.5
2000,1,TP Ho Chi Minh,rice,summer_autumn_fall,14.7,35.0,51.5
2000,1,TP Ho Chi Minh,rice,winter_spring,13.6,35.5,48.3
2000,1,TP Ho Chi Minh,sweet_potato,annual,0.2,,1.3
2000,1,Tay Ninh,cassava,annual,0.8,,9.6
2000,1,Tay Ninh,maize,annual,7.1,35.4,25.1
2000,1,Tay Ninh,rice,main_rainy,77.8,24.9,193.5
2000,1,Tay Ninh,rice,summer_autumn_fall,51.5,31.8,163.7
2000,1,Tay Ninh,rice,winter_spring,44.7,38.7,173.1
2000,1,Tay Ninh,sweet_potato,annual,,,
2000,1,Thai Binh,maize,annual,4.7,40.6,19.1
2000,1,Thai Binh,rice,main_rainy,87.6,55.2,483.2
2000,1,Thai Binh,rice,winter_spring,85.5,66.4,567.4
2000,1,Thai Binh,sweet_potato,annual,8.9,,85.2
2000,1,Thai Nguyen,cassava,annual,3.6,,31.4
2000,1,Thai Nguyen,maize,annual,10.7,28.8,30.8
2000,1,Thai Nguyen,rice,main_rainy,42.7,36.7,156.9
2000,1,Thai Nguyen,rice,winter_spring,25.9,41.9,108.6
2000,1,Thai Nguyen,sweet_potato,annual,11.8,,54.9
2000,1,Thanh Hoa,cassava,annual,12.1,,78.5
2000,1,Thanh Hoa,maize,annual,46.4,27.3,126.7
2000,1,Thanh Hoa,rice,main_rainy,138.6,33.5,463.9
2000,1,Thanh Hoa,rice,winter_spring,118.9,53.1,631.9
2000,1,Thanh Hoa,sweet_potato,annual,24.4,,130.0
2000,1,Thua Thien Hue,cassava,annual,4.3,,27.9
2000,1,Thua Thien Hue,maize,annual,1.2,22.5,2.7
2000,1,Thua Thien Hue,rice,main_rainy,0.7,10.0,0.7
2000,1,Thua Thien Hue,rice,summer_autumn_fall,24.1,34.9,84.0
2000,1,Thua Thien Hue,rice,winter_spring,26.5,42.2,111.8
2000,1,Thua Thien Hue,sweet_potato,annual,4.4,,20.5
2000,1,Tien Giang,maize,annual,2.5,24.8,6.2
2000,1,Tien Giang,rice,main_rainy,2.8,31.1,8.7
2000,1,Tien Giang,rice,summer_autumn_fall,184.9,40.8,754.5
2000,1,Tien Giang,rice,winter_spring,94.7,56.8,537.9
2000,1,Tien Giang,sweet_potato,annual,0.5,,3.6
2000,1,Tra Vinh,maize,annual,2.6,29.6,7.7
2000,1,Tra Vinh,rice,main_rainy,97.0,32.9,319.5
2000,1,Tra Vinh,rice,summer_autumn_fall,87.0,41.8,363.3
2000,1,Tra Vinh,rice,winter_spring,53.0,49.4,261.9
2000,1,Tra Vinh,sweet_potato,annual,1.8,,22.8
2000,1,Tuyen Quang,cassava,annual,3.7,,38.2
2000,1,Tuyen Quang,maize,annual,11.7,33.0,38.6
2000,1,Tuyen Quang,rice,main_rainy,26.6,37.0,98.3
2000,1,Tuyen Quang,rice,winter_spring,17.9,48.2,86.2
2000,1,Tuyen Quang,sweet_potato,annual,2.4,,14.8
2000,1,Vinh Long,cassava,annual,0.2,,3.1
2000,1,Vinh Long,maize,annual,0.6,20.0,1.2
2000,1,Vinh Long,rice,main_rainy,3.8,38.4,14.6
2000,1,Vinh Long,rice,summer_autumn_fall,128.8,38.2,492.2
2000,1,Vinh Long,rice,winter_spring,76.0,57.1,434.2
2000,1,Vinh Long,sweet_potato,annual,2.5,,46.2
2000,1,Vinh Phuc,maize,annual,20.1,27.3,54.9
2000,1,Vinh Phuc,rice,main_rainy,36.8,41.1,151.1
2000,1,Vinh Phuc,rice,winter_spring,38.0,46.3,175.9
2000,1,Vinh Phuc,sweet_potato,annual,7.8,,45.0
2000,1,Yen Bai,cassava,annual,8.6,,68.5
2000,1,Yen Bai,maize,annual,9.9,19.7,19.5
2000,1,Yen Bai,rice,main_rainy,24.8,32.1,79.7
2000,1,Yen Bai,rice,winter_spring,15.2,46.6,70.8
2000,1,Yen Bai,sweet_potato,annual,2.5,,12.5
2001,1,An Giang,cassava,annual,4.1,,72.7
2001,1,An Giang,maize,annual,7.2,57.6,41.5
2001,1,An Giang,rice,main_rainy,11.5,28.0,32.2
2001,1,An Giang,rice,summer_autumn_fall,225.9,37.6,849.4
2001,1,An Giang,rice,winter_spring,221.7,55.6,1231.8
2001,1,An Giang,sweet_potato,annual,0.2,,4.3
2001,1,Ba Ria - Vung Tau,cassava,annual,6.9,,111.8
2001,1,Ba Ria - Vung Tau,maize,annual,19.0,35.1,66.7
2001,1,Ba Ria - Vung Tau,rice,main_rainy,16.6,27.9,46.3
2001,1,Ba Ria - Vung Tau,rice,summer_autumn_fall,6.2,30.2,18.7
2001,1,Ba Ria - Vung Tau,rice,winter_spring,4.7,37.7,17.7
2001,1,Ba Ria - Vung Tau,sweet_potato,annual,0.6,,2.5
2001,1,Bac Giang,cassava,annual,3.6,,33.3
2001,1,Bac Giang,maize,annual,8.9,25.1,22.3
2001,1,Bac Giang,rice,main_rainy,63.1,40.1,252.9
2001,1,Bac Giang,rice,winter_spring,52.1,42.7,222.6
2001,1,Bac Giang,sweet_potato,annual,15.1,,124.6
2001,1,Bac Kan,cassava,annual,2.7,,26.6
2001,1,Bac Kan,maize,annual,10.2,23.6,24.1
2001,1,Bac Kan,rice,main_rainy,13.7,37.3,51.1
2001,1,Bac Kan,rice,winter_spring,5.9,41.4,24.4
2001,1,Bac Kan,sweet_potato,annual,0.4,,1.7
2001,1,Bac Lieu,maize,annual,0.2,30.0,0.6
2001,1,Bac Lieu,rice,main_rainy,79.5,39.2,311.3
2001,1,Bac Lieu,rice,summer_autumn_fall,72.9,42.7,311.3
2001,1,Bac Lieu,rice,winter_spring,25.7,40.6,104.4
2001,1,Bac Lieu,sweet_potato,annual,0.2,,1.0
2001,1,Bac Ninh,maize,annual,2.6,26.5,6.9
2001,1,Bac Ninh,rice,main_rainy,42.2,50.2,212.0
2001,1,Bac Ninh,rice,winter_spring,41.8,52.4,219.2
2001,1,Bac Ninh,sweet_potato,annual,2.1,,20.3
2001,1,Ben Tre,maize,annual,1.0,31.0,3.1
2001,1,Ben Tre,rice,main_rainy,47.0,33.1,155.8
2001,1,Ben Tre,rice,summer_autumn_fall,30.0,37.9,113.6
2001,1,Ben Tre,rice,winter_spring,23.8,46.3,110.3
2001,1,Ben Tre,sweet_potato,annual,0.6,,4.7
2001,1,Binh Dinh,cassava,annual,10.1,,103.4
2001,1,Binh Dinh,maize,annual,3.7,35.9,13.3
2001,1,Binh Dinh,rice,main_rainy,40.5,35.1,142.2
2001,1,Binh Dinh,rice,summer_autumn_fall,41.0,43.1,176.6
2001,1,Binh Dinh,rice,winter_spring,47.3,48.1,227.7
2001,1,Binh Dinh,sweet_potato,annual,0.9,,4.1
2001,1,Binh Duong,cassava,annual,5.7,,105.7
2001,1,Binh Duong,maize,annual,1.3,16.2,2.1
2001,1,Binh Duong,rice,main_rainy,13.9,23.6,32.8
2001,1,Binh Duong,rice,summer_autumn_fall,4.2,30.5,12.8
2001,1,Binh Duong,rice,winter_spring,6.2,33.7,20.9
2001,1,Binh Duong,sweet_potato,annual,0.7,,5.0
2001,1,Binh Phuoc,cassava,annual,17.4,,370.6
2001,1,Binh Phuoc,maize,annual,6.6,26.7,17.6
2001,1,Binh Phuoc,rice,main_rainy,11.4,22.6,25.8
2001,1,Binh Phuoc,rice,winter_spring,2.7,27.4,7.4
2001,1,Binh Phuoc,sweet_potato,annual,0.8,,4.9
2001,1,Binh Thuan,cassava,annual,7.7,,66.0
2001,1,Binh Thuan,maize,annual,13.4,37.5,50.3
2001,1,Binh Thuan,rice,main_rainy,42.4,32.3,137.1
2001,1,Binh Thuan,rice,summer_autumn_fall,30.1,40.2,120.9
2001,1,Binh Thuan,rice,winter_spring,18.6,41.6,77.3
2001,1,Binh Thuan,sweet_potato,annual,3.7,,18.2
2001,1,Ca Mau,maize,annual,0.3,30.0,0.9
2001,1,Ca Mau,rice,main_rainy,90.2,29.8,268.5
2001,1,Ca Mau,rice,summer_autumn_fall,32.9,35.4,116.6
2001,1,Ca Mau,rice,winter_spring,8.4,39.6,33.3
2001,1,Ca Mau,sweet_potato,annual,0.6,,3.0
2001,1,Can Tho,maize,annual,1.0,33.0,3.3
2001,1,Can Tho,rice,main_rainy,,,
2001,1,Can Tho,rice,summer_autumn_fall,259.2,36.1,935.6
2001,1,Can Tho,rice,winter_spring,181.9,56.0,1018.8
2001,1,Can Tho,sweet_potato,annual,0.6,,7.7
2001,1,Cao Bang,cassava,annual,1.6,,13.0
2001,1,Cao Bang,maize,annual,32.3,24.4,78.8
2001,1,Cao Bang,rice,main_rainy,25.8,32.6,84.2
2001,1,Cao Bang,rice,winter_spring,3.4,45.9,15.6
2001,1,Cao Bang,sweet_potato,annual,2.1,,9.2
2001,1,Da Nang,maize,annual,0.4,60.0,2.4
2001,1,Da Nang,rice,main_rainy,5.3,48.7,25.8
2001,1,Da Nang,rice,summer_autumn_fall,0.4,42.5,1.7
2001,1,Da Nang,rice,winter_spring,5.4,45.7,24.7
2001,1,Da Nang,sweet_potato,annual,1.5,,9.6
2001,1,Dak Lak,cassava,annual,4.4,,50.5
2001,1,Dak Lak,maize,annual,56.9,38.6,219.8
2001,1,Dak Lak,rice,main_rainy,44.2,35.0,154.9
2001,1,Dak Lak,rice,winter_spring,21.6,54.6,117.9
2001,1,Dak Lak,sweet_potato,annual,3.1,,25.0
2001,1,Dak Nong,cassava,annual,,,
2001,1,Dak Nong,maize,annual,,,
2001,1,Dak Nong,rice,main_rainy,,,
2001,1,Dak Nong,rice,winter_spring,,,
2001,1,Dak Nong,sweet_potato,annual,,,
2001,1,Dien Bien,cassava,annual,,,
2001,1,Dien Bien,maize,annual,,,
2001,1,Dien Bien,rice,main_rainy,,,
2001,1,Dien Bien,rice,winter_spring,,,
2001,1,Dien Bien,sweet_potato,annual,,,
2001,1,Dong Nai,cassava,annual,15.9,,312.5
2001,1,Dong Nai,maize,annual,63.5,34.9,221.9
2001,1,Dong Nai,rice,main_rainy,39.0,33.9,132.2
2001,1,Dong Nai,rice,summer_autumn_fall,26.0,31.6,82.1
2001,1,Dong Nai,rice,winter_spring,16.2,40.8,66.1
2001,1,Dong Nai,sweet_potato,annual,0.8,,4.9
2001,1,Dong Thap,maize,annual,2.7,45.6,12.3
2001,1,Dong Thap,rice,main_rainy,,,
2001,1,Dong Thap,rice,summer_autumn_fall,202.3,36.0,728.3
2001,1,Dong Thap,rice,winter_spring,206.0,60.0,1235.3
2001,1,Dong Thap,sweet_potato,annual,0.2,,2.6
2001,1,Gia Lai,cassava,annual,16.5,,163.1
2001,1,Gia Lai,maize,annual,27.1,30.1,81.5
2001,1,Gia Lai,rice,main_rainy,45.9,26.7,122.7
2001,1,Gia Lai,rice,winter_spring,15.3,50.7,77.5
2001,1,Gia Lai,sweet_potato,annual,2.6,,15.3
2001,1,Ha Giang,cassava,annual,3.2,,24.7
2001,1,Ha Giang,maize,annual,43.2,18.3,79.2
2001,1,Ha Giang,rice,main_rainy,24.0,39.8,95.6
2001,1,Ha Giang,rice,winter_spring,8.0,44.0,35.2
2001,1,Ha Giang,sweet_potato,annual,1.4,,4.6
2001,1,Ha Nam,maize,annual,6.1,32.0,19.5
2001,1,Ha Nam,rice,main_rainy,38.1,49.8,189.6
2001,1,Ha Nam,rice,winter_spring,37.5,55.0,206.4
2001,1,Ha Nam,sweet_potato,annual,2.8,,22.8
2001,1,Ha Noi,cassava,annual,0.4,,2.6
2001,1,Ha Noi,maize,annual,10.3,27.6,28.4
2001,1,Ha Noi,rice,main_rainy,26.8,33.6,90.1
2001,1,Ha Noi,rice,winter_spring,25.5,40.7,103.9
2001,1,Ha Noi,sweet_potato,annual,4.1,,27.1
2001,1,Ha Tay,maize,annual,15.3,37.8,57.9
2001,1,Ha Tay,rice,main_rainy,85.1,50.0,425.6
2001,1,Ha Tay,rice,winter_spring,83.4,57.4,478.4
2001,1,Ha Tay,sweet_potato,annual,9.7,,76.0
2001,1,Ha Tinh,cassava,annual,2.6,,19.0
2001,1,Ha Tinh,maize,annual,2.4,25.4,6.1
2001,1,Ha Tinh,rice,main_rainy,13.7,19.1,26.1
2001,1,Ha Tinh,rice,summer_autumn_fall,38.9,40.1,156.0
2001,1,Ha Tinh,rice,winter_spring,55.7,41.7,232.0
2001,1,Ha Tinh,sweet_potato,annual,17.3,,90.0
2001,1,Hai Duong,maize,annual,1.9,36.8,7.0
2001,1,Hai Duong,rice,main_rainy,72.0,51.3,369.4
2001,1,Hai Duong,rice,winter_spring,73.0,58.5,427.1
2001,1,Hai Duong,sweet_potato,annual,5.4,,50.8
2001,1,Hai Phong,maize,annual,0.3,30.0,0.9
2001,1,Hai Phong,rice,main_rainy,48.9,48.4,236.5
2001,1,Hai Phong,rice,winter_spring,46.5,54.0,251.1
2001,1,Hai Phong,sweet_potato,annual,3.5,,32.3
2001,1,Hau Giang,maize,annual,,,
2001,1,Hau Giang,rice,main_rainy,,,
2001,1,Hau Giang,rice,summer_autumn_fall,,,
2001,1,Hau Giang,rice,winter_spring,,,
2001,1,Hau Giang,sweet_potato,annual,,,
2001,1,Hoa Binh,cassava,annual,8.9,,65.1
2001,1,Hoa Binh,maize,annual,21.8,25.8,56.3
2001,1,Hoa Binh,rice,main_rainy,27.5,40.7,111.9
2001,1,Hoa Binh,rice,winter_spring,16.8,45.9,77.1
2001,1,Hoa Binh,sweet_potato,annual,4.6,,19.6
2001,1,Hung Yen,maize,annual,4.5,35.1,15.8
2001,1,Hung Yen,rice,main_rainy,46.0,54.5,250.9
2001,1,Hung Yen,rice,winter_spring,43.3,59.1,256.0
2001,1,Hung Yen,sweet_potato,annual,1.9,,20.9
2001,1,Khanh Hoa,cassava,annual,4.2,,56.0
2001,1,Khanh Hoa,maize,annual,5.2,14.0,7.3
2001,1,Khanh Hoa,rice,main_rainy,11.8,22.7,26.8
2001,1,Khanh Hoa,rice,summer_autumn_fall,17.9,46.9,83.9
2001,1,Khanh Hoa,rice,winter_spring,16.5,49.2,81.2
2001,1,Khanh Hoa,sweet_potato,annual,0.2,,0.8
2001,1,Kien Giang,cassava,annual,0.4,,3.8
2001,1,Kien Giang,maize,annual,,,
2001,1,Kien Giang,rice,main_rainy,32.6,26.7,86.9
2001,1,Kien Giang,rice,summer_autumn_fall,268.3,36.4,977.9
2001,1,Kien Giang,rice,winter_spring,249.7,45.0,1123.2
2001,1,Kien Giang,sweet_potato,annual,1.6,,17.1
2001,1,Kon Tum,cassava,annual,15.6,,155.8
2001,1,Kon Tum,maize,annual,5.9,33.2,19.6
2001,1,Kon Tum,rice,main_rainy,16.5,22.3,36.8
2001,1,Kon Tum,rice,winter_spring,4.8,41.3,19.8
2001,1,Kon Tum,sweet_potato,annual,0.2,,1.6
2001,1,Lai Chau,cassava,annual,6.9,,51.8
2001,1,Lai Chau,maize,annual,32.1,14.8,47.5
2001,1,Lai Chau,rice,main_rainy,47.3,21.8,103.0
2001,1,Lai Chau,rice,winter_spring,7.4,49.5,36.6
2001,1,Lai Chau,sweet_potato,annual,0.6,,3.0
2001,1,Lam Dong,maize,annual,13.2,32.3,42.6
2001,1,Lam Dong,rice,main_rainy,18.6,36.1,67.2
2001,1,Lam Dong,rice,summer_autumn_fall,5.2,27.7,14.4
2001,1,Lam Dong,rice,winter_spring,8.7,40.2,35.0
2001,1,Lam Dong,sweet_potato,annual,2.5,,23.3
2001,1,Lang Son,cassava,annual,4.5,,35.0
2001,1,Lang Son,maize,annual,13.8,40.7,56.2
2001,1,Lang Son,rice,main_rainy,34.6,31.7,109.8
2001,1,Lang Son,rice,winter_spring,14.5,47.8,69.3
2001,1,Lang Son,sweet_potato,annual,2.5,,11.3
2001,1,Lao Cai,cassava,annual,6.2,,65.7
2001,1,Lao Cai,maize,annual,23.5,19.1,44.9
2001,1,Lao Cai,rice,main_rainy,27.5,29.1,80.1
2001,1,Lao Cai,rice,winter_spring,9.3,45.2,42.0
2001,1,Lao Cai,sweet_potato,annual,0.5,,2.2
2001,1,Long An,cassava,annual,0.7,,4.4
2001,1,Long An,maize,annual,1.9,46.8,8.9
2001,1,Long An,rice,main_rainy,24.2,21.8,52.7
2001,1,Long An,rice,summer_autumn_fall,155.3,28.0,435.2
2001,1,Long An,rice,winter_spring,261.4,43.5,1138.3
2001,1,Long An,sweet_potato,annual,,,
2001,1,Nam Dinh,maize,annual,2.8,32.9,9.2
2001,1,Nam Dinh,rice,main_rainy,83.2,50.2,417.3
2001,1,Nam Dinh,rice,winter_spring,82.1,67.4,553.4
2001,1,Nam Dinh,sweet_potato,annual,5.7,,41.6
2001,1,Nghe An,cassava,annual,10.2,,61.6
2001,1,Nghe An,maize,annual,33.9,26.6,90.2
2001,1,Nghe An,rice,main_rainy,51.8,23.1,119.5
2001,1,Nghe An,rice,summer_autumn_fall,52.9,39.5,208.9
2001,1,Nghe An,rice,winter_spring,84.4,53.6,452.7
2001,1,Nghe An,sweet_potato,annual,30.1,,182.4
2001,1,Ninh Binh,maize,annual,5.1,30.4,15.5
2001,1,Ninh Binh,rice,main_rainy,40.5,47.7,193.2
2001,1,Ninh Binh,rice,winter_spring,42.7,57.9,247.2
2001,1,Ninh Binh,sweet_potato,annual,3.9,,25.2
2001,1,Ninh Thuan,maize,annual,10.5,20.1,21.1
2001,1,Ninh Thuan,rice,main_rainy,11.8,31.2,36.8
2001,1,Ninh Thuan,rice,summer_autumn_fall,8.9,44.9,40.0
2001,1,Ninh Thuan,rice,winter_spring,11.4,51.2,58.4
2001,1,Ninh Thuan,sweet_potato,annual,0.1,,0.7
2001,1,Phu Tho,cassava,annual,8.5,,92.5
2001,1,Phu Tho,maize,annual,14.9,32.3,48.1
2001,1,Phu Tho,rice,main_rainy,34.3,41.5,142.2
2001,1,Phu Tho,rice,winter_spring,36.9,45.3,167.0
2001,1,Phu Tho,sweet_potato,annual,5.1,,24.7
2001,1,Phu Yen,cassava,annual,3.0,,34.6
2001,1,Phu Yen,maize,annual,4.9,7.1,3.5
2001,1,Phu Yen,rice,main_rainy,10.8,14.9,16.1
2001,1,Phu Yen,rice,summer_autumn_fall,23.4,57.6,134.9
2001,1,Phu Yen,rice,winter_spring,25.3,51.2,129.6
2001,1,Phu Yen,sweet_potato,annual,0.6,,2.9
2001,1,Quang Binh,cassava,annual,3.8,,26.9
2001,1,Quang Binh,maize,annual,3.3,32.4,10.7
2001,1,Quang Binh,rice,main_rainy,2.3,14.3,3.3
2001,1,Quang Binh,rice,summer_autumn_fall,19.0,37.8,71.8
2001,1,Quang Binh,rice,winter_spring,26.4,44.2,116.6
2001,1,Quang Binh,sweet_potato,annual,6.1,,34.9
2001,1,Quang Nam,cassava,annual,11.5,,126.7
2001,1,Quang Nam,maize,annual,9.7,36.7,35.6
2001,1,Quang Nam,rice,main_rainy,45.8,35.8,164.0
2001,1,Quang Nam,rice,summer_autumn_fall,1.1,37.3,4.1
2001,1,Quang Nam,rice,winter_spring,42.1,38.6,162.3
2001,1,Quang Nam,sweet_potato,annual,10.8,,64.6
2001,1,Quang Ngai,cassava,annual,11.7,,119.7
2001,1,Quang Ngai,maize,annual,8.4,35.8,30.1
2001,1,Quang Ngai,rice,main_rainy,20.2,28.5,57.6
2001,1,Quang Ngai,rice,summer_autumn_fall,23.7,42.6,101.0
2001,1,Quang Ngai,rice,winter_spring,35.5,41.4,146.9
2001,1,Quang Ngai,sweet_potato,annual,3.1,,14.7
2001,1,Quang Ninh,maize,annual,4.6,27.8,12.8
2001,1,Quang Ninh,rice,main_rainy,30.1,37.9,114.2
2001,1,Quang Ninh,rice,winter_spring,18.7,38.3,71.7
2001,1,Quang Ninh,sweet_potato,annual,6.6,,39.1
2001,1,Quang Tri,cassava,annual,3.2,,27.4
2001,1,Quang Tri,maize,annual,1.9,15.3,2.9
2001,1,Quang Tri,rice,main_rainy,5.8,13.4,7.8
2001,1,Quang Tri,rice,summer_autumn_fall,18.6,42.3,78.7
2001,1,Quang Tri,rice,winter_spring,22.5,43.7,98.3
2001,1,Quang Tri,sweet_potato,annual,4.4,,25.6
2001,1,Soc Trang,maize,annual,2.8,30.0,8.4
2001,1,Soc Trang,rice,main_rainy,54.6,39.9,218.0
2001,1,Soc Trang,rice,summer_autumn_fall,159.6,44.2,705.4
2001,1,Soc Trang,rice,winter_spring,134.6,44.7,602.3
2001,1,Soc Trang,sweet_potato,annual,1.2,,13.0
2001,1,Son La,cassava,annual,16.2,,142.8
2001,1,Son La,maize,annual,55.2,27.5,151.6
2001,1,Son La,rice,main_rainy,33.3,22.7,75.7
2001,1,Son La,rice,winter_spring,7.3,49.9,36.4
2001,1,Son La,sweet_potato,annual,0.7,,3.4
2001,1,TP Ho Chi Minh,maize,annual,1.1,32.7,3.6
2001,1,TP Ho Chi Minh,rice,main_rainy,41.0,29.1,119.4
2001,1,TP Ho Chi Minh,rice,summer_autumn_fall,12.4,33.6,41.7
2001,1,TP Ho Chi Minh,rice,winter_spring,13.6,35.4,48.1
2001,1,TP Ho Chi Minh,sweet_potato,annual,0.1,,1.2
2001,1,Tay Ninh,cassava,annual,25.4,,538.7
2001,1,Tay Ninh,maize,annual,7.4,39.1,28.9
