province_name,year,commodity,season,area_thousand_ha,yield_ta_per_ha,production_thousand_tonnes,avg_temperature,min_temperature,max_temperature,surface_temperature,wet_bulb_temperature,precipitation,solar_radiation,relative_humidity,wind_speed,surface_pressure,latitude_center,longitude_center,latitude_min,longitude_min,latitude_max,longitude_max,surface_elevation,avg_ndvi,soil_ph_level,soil_organic_carbon,soil_nitrogen_content,soil_sand_ratio,soil_clay_ratio
Nam Dinh,2000,sweet_potato,annual,7.0,74.4286,52.1,24.003846153846155,9.57,32.73,24.5,22.47384615384615,3.773076923076923,14.6,83.58384615384615,3.531538461538461,100.97076923076922,20.1841662,106.301384,19.4900489,105.9239975,20.4991935,106.9523782,5.0,0.4384,6.0,2.04,0.1384,28.8,34.7
Nghe An,2000,cassava,annual,11.2,61.1607,68.5,23.88153846153846,8.94,34.65,24.13,22.430769230769236,4.138461538461538,14.33846153846154,84.49153846153845,2.717692307692308,100.62615384615384,19.0432849,105.4428726,18.5521172,103.8745552,20.0023505,106.2645068,17.0,0.5183,6.2,1.35,0.0957,34.7,33.0
Nghe An,2000,maize,annual,37.5,21.0,78.7,23.88153846153846,8.94,34.65,24.13,22.430769230769236,4.138461538461538,14.33846153846154,84.49153846153845,2.717692307692308,100.62615384615384,19.0432849,105.4428726,18.5521172,103.8745552,20.0023505,106.2645068,17.0,0.5183,6.2,1.35,0.0957,34.7,33.0
Nghe An,2000,rice,main_rainy,53.4,22.8,121.7,23.88153846153846,8.94,34.65,24.13,22.430769230769236,4.138461538461538,14.33846153846154,84.49153846153845,2.717692307692308,100.62615384615384,19.0432849,105.4428726,18.5521172,103.8745552,20.0023505,106.2645068,17.0,0.5183,6.2,1.35,0.0957,34.7,33.0
Nghe An,2000,rice,summer_autumn_fall,51.3,40.6,208.4,23.88153846153846,8.94,34.65,24.13,22.430769230769236,4.138461538461538,14.33846153846154,84.49153846153845,2.717692307692308,100.62615384615384,19.0432849,105.4428726,18.5521172,103.8745552,20.0023505,106.2645068,17.0,0.5183,6.2,1.35,0.0957,34.7,33.0
Nghe An,2000,rice,winter_spring,82.1,51.6,423.5,23.88153846153846,8.94,34.65,24.13,22.430769230769236,4.138461538461538,14.33846153846154,84.49153846153845,2.717692307692308,100.62615384615384,19.0432849,105.4428726,18.5521172,103.8745552,20.0023505,106.2645068,17.0,0.5183,6.2,1.35,0.0957,34.7,33.0
Nghe An,2000,sweet_potato,annual,29.5,50.3051,148.4,23.88153846153846,8.94,34.65,24.13,22.430769230769236,4.138461538461538,14.33846153846154,84.49153846153845,2.717692307692308,100.62615384615384,19.0432849,105.4428726,18.5521172,103.8745552,20.0023505,106.2645068,17.0,0.5183,6.2,1.35,0.0957,34.7,33.0
Ninh Binh,2000,maize,annual,6.7,28.2,18.9,24.003846153846155,9.57,32.73,24.5,22.47384615384615,3.773076923076923,14.6,83.58384615384615,3.531538461538461,100.97076923076922,20.041718,106.0977183,20.2371142,105.9696207,20.2471142,105.9796207,5.0,0.4287,5.9,1.71,0.1753,28.6,34.5
Ninh Binh,2000,rice,main_rainy,40.6,45.0,182.7,24.003846153846155,9.57,32.73,24.5,22.47384615384615,3.773076923076923,14.6,83.58384615384615,3.531538461538461,100.97076923076922,20.041718,106.0977183,20.2371142,105.9696207,20.2471142,105.9796207,5.0,0.4287,5.9,1.71,0.1753,28.6,34.5
Ninh Binh,2000,rice,winter_spring,42.4,57.5,243.9,24.003846153846155,9.57,32.73,24.5,22.47384615384615,3.773076923076923,14.6,83.58384615384615,3.531538461538461,100.97076923076922,20.041718,106.0977183,20.2371142,105.9696207,20.2471142,105.9796207,5.0,0.4287,5.9,1.71,0.1753,28.6,34.5
Ninh Binh,2000,sweet_potato,annual,3.3,57.5758,19.0,24.003846153846155,9.57,32.73,24.5,22.47384615384615,3.773076923076923,14.6,83.58384615384615,3.531538461538461,100.97076923076922,20.041718,106.0977183,20.2371142,105.9696207,20.2471142,105.9796207,5.0,0.4287,5.9,1.71,0.1753,28.6,34.5
Ninh Thuan,2000,maize,annual,10.8,18.6,20.1,24.467692307692307,18.21,31.39,24.68846153846154,23.02769230769231,4.624615384615384,18.265384615384612,84.92846153846153,2.285384615384616,97.0453846153846,11.7297058,108.7397452,10.7630844,108.5514745,12.1647836,109.5373734,117.0,0.5191,6.3,1.26,0.1364,40.9,31.4
Ninh Thuan,2000,rice,main_rainy,11.9,26.5,31.5,24.467692307692307,18.21,31.39,24.68846153846154,23.02769230769231,4.624615384615384,18.265384615384612,84.92846153846153,2.285384615384616,97.0453846153846,11.7297058,108.7397452,10.7630844,108.5514745,12.1647836,109.5373734,117.0,0.5191,6.3,1.26,0.1364,40.9,31.4
Ninh Thuan,2000,rice,summer_autumn_fall,10.7,48.0,51.4,24.467692307692307,18.21,31.39,24.68846153846154,23.02769230769231,4.624615384615384,18.265384615384612,84.92846153846153,2.285384615384616,97.0453846153846,11.7297058,108.7397452,10.7630844,108.5514745,12.1647836,109.5373734,117.0,0.5191,6.3,1.26,0.1364,40.9,31.4
Ninh Thuan,2000,rice,winter_spring,11.4,55.1,62.8,24.467692307692307,18.21,31.39,24.68846153846154,23.02769230769231,4.624615384615384,18.265384615384612,84.92846153846153,2.285384615384616,97.0453846153846,11.7297058,108.7397452,10.7630844,108.5514745,12.1647836,109.5373734,117.0,0.5191,6.3,1.26,0.1364,40.9,31.4
Ninh Thuan,2000,sweet_potato,annual,0.1,60.0,0.6,24.467692307692307,18.21,31.39,24.68846153846154,23.02769230769231,4.624615384615384,18.265384615384612,84.92846153846153,2.285384615384616,97.0453846153846,11.7297058,108.7397452,10.7630844,108.5514745,12.1647836,109.5373734,117.0,0.5191,6.3,1.26,0.1364,40.9,31.4
Phu Tho,2000,cassava,annual,8.6,93.9535,80.8,23.01692307692308,2.93,36.47,23.075384615384618,20.98307692307692,3.913846153846154,14.084615384615384,79.42153846153846,1.3253846153846154,98.8753846153846,21.4492664,105.0753645,21.3639734,105.1756864,21.464687,105.284936,22.0,0.419,5.7,1.99,0.1728,21.7,32.6
Phu Tho,2000,maize,annual,16.2,26.2,42.5,23.01692307692308,2.93,36.47,23.075384615384618,20.98307692307692,3.913846153846154,14.084615384615384,79.42153846153846,1.3253846153846154,98.8753846153846,21.4492664,105.0753645,21.3639734,105.1756864,21.464687,105.284936,22.0,0.419,5.7,1.99,0.1728,21.7,32.6
Phu Tho,2000,rice,main_rainy,35.3,36.1,127.5,23.01692307692308,2.93,36.47,23.075384615384618,20.98307692307692,3.913846153846154,14.084615384615384,79.42153846153846,1.3253846153846154,98.8753846153846,21.4492664,105.0753645,21.3639734,105.1756864,21.464687,105.284936,22.0,0.419,5.7,1.99,0.1728,21.7,32.6
Phu Tho,2000,rice,winter_spring,36.3,42.6,154.8,23.01692307692308,2.93,36.47,23.075384615384618,20.98307692307692,3.913846153846154,14.084615384615384,79.42153846153846,1.3253846153846154,98.8753846153846,21.4492664,105.0753645,21.3639734,105.1756864,21.464687,105.284936,22.0,0.419,5.7,1.99,0.1728,21.7,32.6
Phu Tho,2000,sweet_potato,annual,4.8,45.4167,21.8,23.01692307692308,2.93,36.47,23.075384615384618,20.98307692307692,3.913846153846154,14.084615384615384,79.42153846153846,1.3253846153846154,98.8753846153846,21.4492664,105.0753645,21.3639734,105.1756864,21.464687,105.284936,22.0,0.419,5.7,1.99,0.1728,21.7,32.6
Phu Yen,2000,cassava,annual,2.6,93.4615,24.3,26.384615384615383,21.86,32.72,26.954615384615387,24.83,4.546153846153846,17.536923076923078,83.37538461538462,4.005384615384616,100.09076923076924,13.1958397,109.2812606,12.7047957,108.6725383,13.695333,109.6665477,4.0,0.5409,6.1,4.66,0.2258,30.8,36.0
Phu Yen,2000,maize,annual,4.0,7.0,2.8,26.384615384615383,21.86,32.72,26.954615384615387,24.83,4.546153846153846,17.536923076923078,83.37538461538462,4.005384615384616,100.09076923076924,13.1958397,109.2812606,12.7047957,108.6725383,13.695333,109.6665477,4.0,0.5409,6.1,4.66,0.2258,30.8,36.0
Phu Yen,2000,rice,main_rainy,10.2,20.3,20.7,26.384615384615383,21.86,32.72,26.954615384615387,24.83,4.546153846153846,17.536923076923078,83.37538461538462,4.005384615384616,100.09076923076924,13.1958397,109.2812606,12.7047957,108.6725383,13.695333,109.6665477,4.0,0.5409,6.1,4.66,0.2258,30.8,36.0
Phu Yen,2000,rice,summer_autumn_fall,23.0,56.0,128.9,26.384615384615383,21.86,32.72,26.954615384615387,24.83,4.546153846153846,17.536923076923078,83.37538461538462,4.005384615384616,100.09076923076924,13.1958397,109.2812606,12.7047957,108.6725383,13.695333,109.6665477,4.0,0.5409,6.1,4.66,0.2258,30.8,36.0
Phu Yen,2000,rice,winter_spring,24.5,52.2,128.0,26.384615384615383,21.86,32.72,26.954615384615387,24.83,4.546153846153846,17.536923076923078,83.37538461538462,4.005384615384616,100.09076923076924,13.1958397,109.2812606,12.7047957,108.6725383,13.695333,109.6665477,4.0,0.5409,6.1,4.66,0.2258,30.8,36.0
Phu Yen,2000,sweet_potato,annual,0.7,51.4286,3.6,26.384615384615383,21.86,32.72,26.954615384615387,24.83,4.546153846153846,17.536923076923078,83.37538461538462,4.005384615384616,100.09076923076924,13.1958397,109.2812606,12.7047957,108.6725383,13.695333,109.6665477,4.0,0.5409,6.1,4.66,0.2258,30.8,36.0
Quang Binh,2000,cassava,annual,4.3,64.8837,27.9,24.03076923076923,14.41,33.56,24.058461538461536,22.901538461538465,5.998461538461539,14.47,87.69923076923077,2.2476923076923074,99.22615384615384,17.2230832,106.8091379,16.9210249,105.6076748,18.1315832,107.2961151,3.0,0.4066,5.8286,2.4687,0.23,32.1503,34.4704
Quang Binh,2000,maize,annual,3.3,31.5,10.4,24.03076923076923,14.41,33.56,24.058461538461536,22.901538461538465,5.998461538461539,14.47,87.69923076923077,2.2476923076923074,99.22615384615384,17.2230832,106.8091379,16.9210249,105.6076748,18.1315832,107.2961151,3.0,0.4066,5.8286,2.4687,0.23,32.1503,34.4704
Quang Binh,2000,rice,main_rainy,3.0,10.0,3.0,24.03076923076923,14.41,33.56,24.058461538461536,22.901538461538465,5.998461538461539,14.47,87.69923076923077,2.2476923076923074,99.22615384615384,17.2230832,106.8091379,16.9210249,105.6076748,18.1315832,107.2961151,3.0,0.4066,5.8286,2.4687,0.23,32.1503,34.4704
Quang Binh,2000,rice,summer_autumn_fall,17.3,39.8,68.9,24.03076923076923,14.41,33.56,24.058461538461536,22.901538461538465,5.998461538461539,14.47,87.69923076923077,2.2476923076923074,99.22615384615384,17.2230832,106.8091379,16.9210249,105.6076748,18.1315832,107.2961151,3.0,0.4066,5.8286,2.4687,0.23,32.1503,34.4704
Quang Binh,2000,rice,winter_spring,25.9,46.0,119.2,24.03076923076923,14.41,33.56,24.058461538461536,22.901538461538465,5.998461538461539,14.47,87.69923076923077,2.2476923076923074,99.22615384615384,17.2230832,106.8091379,16.9210249,105.6076748,18.1315832,107.2961151,3.0,0.4066,5.8286,2.4687,0.23,32.1503,34.4704
Quang Binh,2000,sweet_potato,annual,6.1,58.3607,35.6,24.03076923076923,14.41,33.56,24.058461538461536,22.901538461538465,5.998461538461539,14.47,87.69923076923077,2.2476923076923074,99.22615384615384,17.2230832,106.8091379,16.9210249,105.6076748,18.1315832,107.2961151,3.0,0.4066,5.8286,2.4687,0.23,32.1503,34.4704
Quang Nam,2000,cassava,annual,11.5,91.3043,105.0,24.837692307692308,16.54,34.66,25.00769230769231,23.512307692307694,7.081538461538462,15.061538461538465,85.88538461538461,1.956923076923077,99.1723076923077,15.8477203,107.9678616,11.9536573,108.4305603,11.9537573,108.4306603,14.0,0.4568,6.1,2.77,0.184,38.6,30.7
Quang Nam,2000,maize,annual,8.9,29.8,26.5,24.837692307692308,16.54,34.66,25.00769230769231,23.512307692307694,7.081538461538462,15.061538461538465,85.88538461538461,1.956923076923077,99.1723076923077,15.8477203,107.9678616,11.9536573,108.4305603,11.9537573,108.4306603,14.0,0.4568,6.1,2.77,0.184,38.6,30.7
Quang Nam,2000,rice,main_rainy,45.1,33.6,151.5,24.837692307692308,16.54,34.66,25.00769230769231,23.512307692307694,7.081538461538462,15.061538461538465,85.88538461538461,1.956923076923077,99.1723076923077,15.8477203,107.9678616,11.9536573,108.4305603,11.9537573,108.4306603,14.0,0.4568,6.1,2.77,0.184,38.6,30.7
Quang Nam,2000,rice,summer_autumn_fall,8.2,38.0,31.2,24.837692307692308,16.54,34.66,25.00769230769231,23.512307692307694,7.081538461538462,15.061538461538465,85.88538461538461,1.956923076923077,99.1723076923077,15.8477203,107.9678616,11.9536573,108.4305603,11.9537573,108.4306603,14.0,0.4568,6.1,2.77,0.184,38.6,30.7
Quang Nam,2000,rice,winter_spring,41.2,35.7,147.2,24.837692307692308,16.54,34.66,25.00769230769231,23.512307692307694,7.081538461538462,15.061538461538465,85.88538461538461,1.956923076923077,99.1723076923077,15.8477203,107.9678616,11.9536573,108.4305603,11.9537573,108.4306603,14.0,0.4568,6.1,2.77,0.184,38.6,30.7
Quang Nam,2000,sweet_potato,annual,11.1,52.4324,58.2,24.837692307692308,16.54,34.66,25.00769230769231,23.512307692307694,7.081538461538462,15.061538461538465,85.88538461538461,1.956923076923077,99.1723076923077,15.8477203,107.9678616,11.9536573,108.4305603,11.9537573,108.4306603,14.0,0.4568,6.1,2.77,0.184,38.6,30.7
Quang Ngai,2000,cassava,annual,7.7,78.8312,60.7,24.646153846153844,16.81,35.58,24.765384615384612,23.23846153846154,5.215384615384616,16.07,85.5876923076923,1.2153846153846155,98.12692307692308,14.9481932,108.8948599,15.1159627,108.7763826,15.1259627,108.7863826,3.0,0.4846,6.3,2.95,0.2806,35.8,30.7
Quang Ngai,2000,maize,annual,7.7,32.3,24.9,24.646153846153844,16.81,35.58,24.765384615384612,23.23846153846154,5.215384615384616,16.07,85.5876923076923,1.2153846153846155,98.12692307692308,14.9481932,108.8948599,15.1159627,108.7763826,15.1259627,108.7863826,3.0,0.4846,6.3,2.95,0.2806,35.8,30.7
Quang Ngai,2000,rice,main_rainy,28.0,25.6,71.6,24.646153846153844,16.81,35.58,24.765384615384612,23.23846153846154,5.215384615384616,16.07,85.5876923076923,1.2153846153846155,98.12692307692308,14.9481932,108.8948599,15.1159627,108.7763826,15.1259627,108.7863826,3.0,0.4846,6.3,2.95,0.2806,35.8,30.7
Quang Ngai,2000,rice,summer_autumn_fall,24.6,41.8,102.9,24.646153846153844,16.81,35.58,24.765384615384612,23.23846153846154,5.215384615384616,16.07,85.5876923076923,1.2153846153846155,98.12692307692308,14.9481932,108.8948599,15.1159627,108.7763826,15.1259627,108.7863826,3.0,0.4846,6.3,2.95,0.2806,35.8,30.7
Quang Ngai,2000,rice,winter_spring,33.9,40.5,137.2,24.646153846153844,16.81,35.58,24.765384615384612,23.23846153846154,5.215384615384616,16.07,85.5876923076923,1.2153846153846155,98.12692307692308,14.9481932,108.8948599,15.1159627,108.7763826,15.1259627,108.7863826,3.0,0.4846,6.3,2.95,0.2806,35.8,30.7
Quang Ngai,2000,sweet_potato,annual,3.9,46.1538,18.0,24.646153846153844,16.81,35.58,24.765384615384612,23.23846153846154,5.215384615384616,16.07,85.5876923076923,1.2153846153846155,98.12692307692308,14.9481932,108.8948599,15.1159627,108.7763826,15.1259627,108.7863826,3.0,0.4846,6.3,2.95,0.2806,35.8,30.7
Quang Ninh,2000,maize,annual,4.9,26.3,12.9,23.37846153846154,2.95,36.16,23.63769230769231,21.48538461538461,3.5546153846153845,13.818461538461538,80.67,2.1592307692307693,100.78846153846152,21.0907772,106.5288951,20.4645656,106.439154,21.6635306,108.2086111,8.0,0.3975,6.3,2.21,0.1362,25.5,36.8
Quang Ninh,2000,rice,main_rainy,30.1,34.3,103.2,23.37846153846154,2.95,36.16,23.63769230769231,21.48538461538461,3.5546153846153845,13.818461538461538,80.67,2.1592307692307693,100.78846153846152,21.0907772,106.5288951,20.4645656,106.439154,21.6635306,108.2086111,8.0,0.3975,6.3,2.21,0.1362,25.5,36.8
Quang Ninh,2000,rice,winter_spring,18.3,39.8,72.8,23.37846153846154,2.95,36.16,23.63769230769231,21.48538461538461,3.5546153846153845,13.818461538461538,80.67,2.1592307692307693,100.78846153846152,21.0907772,106.5288951,20.4645656,106.439154,21.6635306,108.2086111,8.0,0.3975,6.3,2.21,0.1362,25.5,36.8
Quang Ninh,2000,sweet_potato,annual,6.7,58.806,39.4,23.37846153846154,2.95,36.16,23.63769230769231,21.48538461538461,3.5546153846153845,13.818461538461538,80.67,2.1592307692307693,100.78846153846152,21.0907772,106.5288951,20.4645656,106.439154,21.6635306,108.2086111,8.0,0.3975,6.3,2.21,0.1362,25.5,36.8
Quang Tri,2000,cassava,annual,4.0,92.0,36.8,24.45923076923077,15.46,32.93,24.536153846153848,23.212307692307693,6.761538461538462,14.98153846153846,86.4923076923077,2.54,99.07538461538462,16.6766859,107.2782769,16.3021941,105.6076748,18.1315832,107.6919676,3.0,0.5118,5.9845,2.25,0.229,26.8271,36.1006
Quang Tri,2000,maize,annual,1.9,16.3,3.1,24.45923076923077,15.46,32.93,24.536153846153848,23.212307692307693,6.761538461538462,14.98153846153846,86.4923076923077,2.54,99.07538461538462,16.6766859,107.2782769,16.3021941,105.6076748,18.1315832,107.6919676,3.0,0.5118,5.9845,2.25,0.229,26.8271,36.1006
Quang Tri,2000,rice,main_rainy,5.9,12.5,7.4,24.45923076923077,15.46,32.93,24.536153846153848,23.212307692307693,6.761538461538462,14.98153846153846,86.4923076923077,2.54,99.07538461538462,16.6766859,107.2782769,16.3021941,105.6076748,18.1315832,107.6919676,3.0,0.5118,5.9845,2.25,0.229,26.8271,36.1006
Quang Tri,2000,rice,summer_autumn_fall,18.0,45.3,81.6,24.45923076923077,15.46,32.93,24.536153846153848,23.212307692307693,6.761538461538462,14.98153846153846,86.4923076923077,2.54,99.07538461538462,16.6766859,107.2782769,16.3021941,105.6076748,18.1315832,107.6919676,3.0,0.5118,5.9845,2.25,0.229,26.8271,36.1006
Quang Tri,2000,rice,winter_spring,22.0,46.5,102.3,24.45923076923077,15.46,32.93,24.536153846153848,23.212307692307693,6.761538461538462,14.98153846153846,86.4923076923077,2.54,99.07538461538462,16.6766859,107.2782769,16.3021941,105.6076748,18.1315832,107.6919676,3.0,0.5118,5.9845,2.25,0.229,26.8271,36.1006
Quang Tri,2000,sweet_potato,annual,4.9,57.7551,28.3,24.45923076923077,15.46,32.93,24.536153846153848,23.212307692307693,6.761538461538462,14.98153846153846,86.4923076923077,2.54,99.07538461538462,16.6766859,107.2782769,16.3021941,105.6076748,18.1315832,107.6919676,3.0,0.5118,5.9845,2.25,0.229,26.8271,36.1006
Soc Trang,2000,maize,annual,2.7,24.8,6.7,26.87846153846154,22.1,32.07,27.577692307692303,25.36076923076923,5.245384615384615,17.75923076923077,83.86461538461539,4.2,100.84307692307692,9.5661106,105.9868384,8.702505,105.5440061,9.9380667,106.4538443,1.0,0.5026,6.0,2.35,0.3102,31.2,35.4
Soc Trang,2000,rice,main_rainy,67.1,35.8,240.4,26.87846153846154,22.1,32.07,27.577692307692303,25.36076923076923,5.245384615384615,17.75923076923077,83.86461538461539,4.2,100.84307692307692,9.5661106,105.9868384,8.702505,105.5440061,9.9380667,106.4538443,1.0,0.5026,6.0,2.35,0.3102,31.2,35.4
Soc Trang,2000,rice,summer_autumn_fall,171.3,43.0,737.0,26.87846153846154,22.1,32.07,27.577692307692303,25.36076923076923,5.245384615384615,17.75923076923077,83.86461538461539,4.2,100.84307692307692,9.5661106,105.9868384,8.702505,105.5440061,9.9380667,106.4538443,1.0,0.5026,6.0,2.35,0.3102,31.2,35.4
Soc Trang,2000,rice,winter_spring,132.0,48.5,640.6,26.87846153846154,22.1,32.07,27.577692307692303,25.36076923076923,5.245384615384615,17.75923076923077,83.86461538461539,4.2,100.84307692307692,9.5661106,105.9868384,8.702505,105.5440061,9.9380667,106.4538443,1.0,0.5026,6.0,2.35,0.3102,31.2,35.4
Soc Trang,2000,sweet_potato,annual,1.5,93.3333,14.0,26.87846153846154,22.1,32.07,27.577692307692303,25.36076923076923,5.245384615384615,17.75923076923077,83.86461538461539,4.2,100.84307692307692,9.5661106,105.9868384,8.702505,105.5440061,9.9380667,106.4538443,1.0,0.5026,6.0,2.35,0.3102,31.2,35.4
Son La,2000,cassava,annual,17.0,75.5882,128.5,20.35846153846154,-0.75,34.32,19.95615384615385,18.583846153846157,4.268461538461539,14.974615384615388,82.32461538461538,0.2261538461538461,92.86076923076924,20.8860433,104.6016002,20.5730041,103.2122557,22.0307043,105.0253074,1064.0,0.6754,5.7,1.35,0.111,30.0,33.1
Son La,2000,maize,annual,51.6,26.3,135.8,20.35846153846154,-0.75,34.32,19.95615384615385,18.583846153846157,4.268461538461539,14.974615384615388,82.32461538461538,0.2261538461538461,92.86076923076924,20.8860433,104.6016002,20.5730041,103.2122557,22.0307043,105.0253074,1064.0,0.6754,5.7,1.35,0.111,30.0,33.1
Son La,2000,rice,main_rainy,34.8,21.1,73.3,20.35846153846154,-0.75,34.32,19.95615384615385,18.583846153846157,4.268461538461539,14.974615384615388,82.32461538461538,0.2261538461538461,92.86076923076924,20.8860433,104.6016002,20.5730041,103.2122557,22.0307043,105.0253074,1064.0,0.6754,5.7,1.35,0.111,30.0,33.1
Son La,2000,rice,winter_spring,6.7,51.9,34.8,20.35846153846154,-0.75,34.32,19.95615384615385,18.583846153846157,4.268461538461539,14.974615384615388,82.32461538461538,0.2261538461538461,92.86076923076924,20.8860433,104.6016002,20.5730041,103.2122557,22.0307043,105.0253074,1064.0,0.6754,5.7,1.35,0.111,30.0,33.1
Son La,2000,sweet_potato,annual,0.8,40.0,3.2,20.35846153846154,-0.75,34.32,19.95615384615385,18.583846153846157,4.268461538461539,14.974615384615388,82.32461538461538,0.2261538461538461,92.86076923076924,20.8860433,104.6016002,20.5730041,103.2122557,22.0307043,105.0253074,1064.0,0.6754,5.7,1.35,0.111,30.0,33.1
TP Ho Chi Minh,2000,maize,annual,1.1,30.9,3.4,27.032307692307693,17.21,40.25,27.48076923076923,24.99923076923077,5.1984615384615385,18.386923076923075,80.8153846153846,2.0084615384615385,100.71307692307693,11.0026118,106.5594225,8.3456879,105.9769387,11.5015885,108.4311207,-1.0,0.6002,5.8,2.47,0.1849,16.9,47.2
TP Ho Chi Minh,2000,rice,main_rainy,47.6,28.5,135.5,27.032307692307693,17.21,40.25,27.48076923076923,24.99923076923077,5.1984615384615385,18.386923076923075,80.8153846153846,2.0084615384615385,100.71307692307693,11.0026118,106.5594225,8.3456879,105.9769387,11.5015885,108.4311207,-1.0,0.6002,5.8,2.47,0.1849,16.9,47.2
